KAISHA_CODE,TOSAN_FLG,URIAGE,JUGYOIN_SU,SHIHON_KIN,SOU_SHIHON,JIKO_SHIHON,SO_SHIHON_KEIJO_RIEKI_RITU,SO_SHIHON_KIGYO_SHUEKI_RITU,SO_SHIHON_ZEIBIKIMAE_RIEKI_RITU,URIAGE_EIGYO_HIYO_RITU,URIAGE_GENKA_RITU,URIAGE_HANKANHI_RITU,URIAGE_EIGYO_GAI_SHUEKI_RITU,URIAGE_EIGYO_GAI_HIYO_RITU,URIAGE_KEIJO_RIEKI_RITU,URIAGE_ZEIBIKIMAE_RIEKI_RITU,URIAGE_TOKI_RIEKI_RITU,URIAGE_KINYU_SHUSHI_RITU,URIAGE_KINRI_FUTAN_RITU,SHIHON_KIN_BAI_RITU,SO_SHIHON_KAITEN_KIKAN,KOTEI_SHISAN_KAITEN_KIKAN,YUKEI_KOTEI_SHISAN_KAITEN_KIKAN,URIKAKE_KAITEN_KIKAN,TANAOROSHI_KAITEN_KIKAN,SHOHIN_KAITEN_KIKAN,KAIIRE_SAIMU_KAITEN_KIKAN,SHIHARAI_TEGATA_KAITEN_KIKAN,KAIKAKE_KAITEN_KIKAN,GEN_YOKIN_TEMOCHI_NISSU
C01616,0,35403200,550,4497000,64672,37625,11.28,11.29,11.15,86.95,59.13,27.82,3.67,0.23,16.48,16.29,11.24,0.52,0.01,9.43,17.54,6.21,2.48,3.87,1.96,1.96,2.29,0.22,2.07,137.65
C01625,0,236400,16,10000,135,55,0.97,1.61,0.95,102.91,94.74,8.17,3.65,0.29,0.45,0.44,0.41,-0.25,0.29,5.57,5.49,2,0.66,1.49,0.45,0.27,0.96,0,0.96,45.31
C01636,0,9253965,648,97344,11416,6540,4.2,4.45,3.22,98.21,91.61,6.6,3.63,1.27,4.14,3.18,2.95,1.3,0.24,67.19,11.84,6.36,4.02,1.57,0.53,0.21,1.26,0.12,1.14,29.26
C01644,0,634518,25,20000,1375,750,1.01,1.33,1.21,97.33,81.99,15.34,3.61,4.53,1.75,2.1,1.36,-0.51,0.56,37.51,20.8,12.8,8.61,1.08,2.15,1.31,1.17,0,1.17,91.59
C01647,0,1476626,35,75000,2324,1851,2.67,2.85,3.24,96.35,74.24,22.11,3.61,3.9,3.36,4.08,2.39,0.9,0.23,24.69,15.12,5.98,4.1,2.35,3.41,2.4,0.48,0,0.48,51.92
C01653,0,217386,12,30000,214,-112,-52.13,-50.53,-55.12,158.56,76.15,82.41,3.6,3.03,-57.99,-71.57,-71.66,-2.52,2.63,-3.74,9.47,2.23,0.89,0.8,0.1,0.1,0.79,0,0.79,40.04
C01667,0,520416,40,10000,893,61,2.97,4.39,2.39,97.18,66.93,30.25,3.58,2.33,4.07,3.28,3.25,-1.58,1.95,6.15,16.47,5.4,2.35,0.97,1.74,0.17,0.57,0.1,0.47,153.8
C01669,0,1348815,51,10000,998,98,7.12,8.31,0.62,98.64,60.59,38.05,3.57,0.72,4.22,0.37,0.29,-0.65,0.71,9.88,7.11,3.55,3.02,1.02,0.68,0.68,1.56,0.99,0.57,44.38
C01682,0,3039731,170,30000,3640,2034,14.19,14.49,14.19,89.25,75.65,13.6,3.55,0.7,13.6,13.6,7.81,0.13,0.29,67.83,11.5,4.8,1.63,3.94,0.49,0.13,2.31,1.44,0.87,39.43
C01691,0,147608,14,10000,134,46,4.95,5.21,-2.59,99.72,63.5,36.22,3.53,0.19,3.62,-1.89,-1.93,-0.18,0.19,4.62,8.78,3.77,3.2,1.16,0.19,0,3.48,0.8,2.67,49.13
C01698,0,56560,6,51000,152,57,15.51,15.94,12.57,76.1,5.38,66.24,3.51,0.94,27.35,27.19,16.35,-0.93,0.94,1.12,25.96,13.47,13.01,0.77,5.77,5.58,0.04,0,0.04,155.44
C01712,0,57245,5,10000,60,46,25.13,25.13,25.13,82.38,51.14,31.24,3.48,0,21.1,21.1,21.01,0,0,4.63,10.08,4.43,2.48,1.18,0.09,0,0.02,0,0.02,101.65
C01736,0,48967,4,3000,51,-30,-10.18,-6.93,-10.18,106.43,72.58,33.85,3.45,5.52,-8.5,-8.5,-8.61,-2.72,2.72,-10.16,10.01,8.07,3.75,0.54,0.23,0,0.58,0,0.58,25.97
C01763,0,94039,10,20000,195,137,4.95,5.41,4.95,94.41,27.62,66.79,3.4,0.77,8.22,8.22,8.06,-0.28,0.77,6.86,19.92,8.5,8.38,0.79,0.38,0.38,0.44,0,0.44,205.96
C01784,0,32585,3,10000,60,21,2.92,2.92,2.84,99,54.33,44.67,3.37,0,4.37,4.24,4.07,0,0,2.17,17.95,12.6,12.55,0.9,0.82,0,0.22,0,0.22,78.08
C01790,0,237707,13,10000,168,25,2.34,3.71,2.36,101.25,69.08,32.17,3.36,0.78,1.32,1.34,1.34,-0.78,0.78,2.54,6.8,2.09,0.61,2.27,2.01,2.01,0.43,0,0.43,3.61
C01834,0,669577,35,11000,536,113,3.1,3.77,0.39,100.53,89.69,10.84,3.29,0.77,1.99,0.25,0.12,-0.35,0.43,10.31,7.7,3.61,2.56,1.02,0.16,0.16,1.88,0.8,1.08,67.47
C01842,0,8940502,394,200000,11467,4073,3.54,3.89,3.14,98.34,61.25,37.09,3.28,1.3,3.63,3.23,2.28,-0.13,0.36,20.34,12.31,5.24,2.44,1.92,1.94,0.93,2.37,1.24,1.14,18.43
C01845,0,456726,58,10000,497,222,-9.59,-8.91,-9.47,110.34,91.19,19.15,3.27,1.28,-8.36,-8.25,-9.58,0.24,0.59,22.29,10.46,5.82,0.86,1.17,0,0,0,0,0,46.4
C01850,0,239515,7,40000,532,297,-9.93,-9.19,-12.18,119.6,105.31,14.29,3.27,1.33,-17.66,-21.67,-21.85,-1.31,1.32,7.43,21.35,16.19,15.75,1.06,1.14,0.4,0.4,0.12,0.29,32.02
C01867,0,3918116,130,32000,3584,1233,11.19,11.67,8.75,94.06,73.14,20.92,3.25,1,8.19,6.4,4.6,-0.35,0.35,38.56,8.78,3.23,2.83,1.97,1.46,0.81,2.27,1.45,0.83,31.09
C01887,0,1606396,80,32000,2306,1894,9.17,9.26,9.19,91.45,46.29,45.16,3.23,1.24,10.54,10.55,7.63,1.83,0.1,59.2,13.78,8.26,5.3,0.93,0.62,0.08,0.53,0,0.53,90.81
C01907,0,221614,11,30000,948,58,5.07,5.29,5.07,80.99,54.24,26.75,3.2,4.83,17.37,17.37,10.18,-0.76,0.77,1.97,41.11,23.47,23.45,1.73,3.89,3.82,5.5,0.19,4.83,315.41
C01925,0,189440,18,10000,230,78,0.38,1.24,0.38,101.91,38.71,63.2,3.18,0.9,0.37,0.37,0.34,-0.83,0.83,7.87,11.67,6.98,5.39,2.26,1.16,0.47,1.26,0.67,0.59,19
C01935,0,1639893,60,95000,2351,984,3.17,3.76,3.45,98.69,76.55,22.14,3.16,0.82,3.64,3.96,2.01,-0.67,0.68,10.36,13.77,7.01,5.28,1.6,1.24,0.8,2.97,2.04,0.93,98.16
C01938,0,30878400,350,9207000,52543,34315,1.22,1.23,0.54,101.35,74.64,26.71,3.15,0.14,1.66,0.73,2,2.18,0.02,3.69,16.34,8.27,1.47,4.2,1.38,0.96,2.24,0.06,2.18,2.09
C01940,0,547708,39,10000,594,151,2.15,3.57,1.95,99.98,88.41,11.57,3.15,1.31,1.86,1.7,1.67,-1.21,1.24,15.13,10.43,4.67,4.34,1.44,1.03,0.44,0.81,0,0.81,81.23
C01950,0,393326,22,10000,416,-101,-8.22,-5.84,-8.22,108.08,78.36,29.72,3.13,2.02,-6.97,-6.97,-6.98,-2.02,2.02,-10.14,10.17,7.32,7.1,0.99,0.67,0.59,1.33,0,1.33,22
C01952,0,5539277,86,60000,7359,5466,16.55,16.55,20.57,85.53,73.28,12.25,3.13,0,17.6,21.86,13.57,1.46,0,91.11,12.75,3.39,2.75,1.26,0.78,0.54,0.72,0,0.72,206.01
C01967,1,429442,25,15000,868,33,-2.22,0.68,-1.99,101.97,56.81,45.16,3.12,4.75,-3.6,-3.21,-3.25,-4.69,4.7,2.22,19.42,9.79,9.79,3.7,2.8,1.79,1.31,0.49,0.81,4.84
C02030,0,314021,33,10000,184,13,-8.21,-6.62,-8.21,106.02,58.44,47.58,3.05,0.87,-3.85,-3.85,-3.86,-0.73,0.75,1.31,5.63,2.68,1.9,1.28,0.18,0,0.17,0,0.17,41.41
C02032,0,930752,63,30000,1108,624,3.16,3.44,3.17,99.72,85.4,14.31,3.05,0.33,3.01,3.02,1.91,-0.27,0.27,20.83,11.43,4.88,4.25,1.46,0.64,0,1.39,0.88,0.5,91.17
C02062,0,3753472,120,30000,6761,5291,0.76,0.95,2.74,99.96,39.16,60.8,3.01,1.95,1.1,3.95,1.52,0.08,0.27,176.38,17.29,11.35,7.8,0.9,1.61,1.61,0.72,0,0.72,62.02
C02069,0,26400,8,40000,225,67,0.09,1.41,0.06,93.34,56.56,36.77,3,9.04,0.62,0.41,-0.31,-8.88,9.04,1.7,74.75,40.19,35.98,1.22,10.7,3.75,0,0,0,472.02
C02071,0,480528,11,40000,607,141,7.67,8.81,7.26,94.09,81.66,12.43,3,1.15,7.75,7.34,4.75,-1.1,1.15,3.55,12.14,5.83,5.19,0.88,0.52,0.12,0.49,0,0.49,84.26
C02085,0,629396,38,10000,1060,438,1.2,1.81,1.04,100.53,80.81,19.72,2.98,0.83,1.62,1.4,0.74,-0.35,0.83,43.87,16.18,3.15,1.46,1.86,0.44,0,1.34,0.53,0.81,224.56
C02131,0,104652,5,5000,91,8,2.46,4.73,2.46,99.62,86.36,13.27,2.91,1.58,1.71,1.71,1.66,-1.57,1.58,1.73,8.35,3.24,3.23,1.31,0.1,0,0.09,0,0.09,17.95
C02135,0,288211,8,12000,492,186,1.66,2.84,7.18,97.69,59.96,37.73,2.91,2.95,2.26,9.8,6.68,-1.24,1.62,15.55,16.39,10.05,7.4,0.47,2.4,2.4,0,0,0,78.04
C02137,0,4216067,123,100000,5959,3790,3.14,3.49,3.14,97.88,91.06,6.82,2.91,1.48,3.55,3.55,1.9,0.09,0.39,37.91,13.57,7.02,3.66,2.12,0.93,0.93,2.88,1.87,1.01,93.02
C02147,1,57968,4,10000,89,12,0.49,1.82,0.49,100.64,87.28,13.36,2.89,1.65,0.61,0.61,0.14,-1.64,1.64,1.27,14.79,10.53,9.99,3.25,0.28,0,0.08,0,0.08,10.6
C02172,0,94609,9,15000,169,131,3.87,4.24,3.87,96.15,58.39,37.76,2.87,1.18,5.55,5.55,5.37,-0.26,0.54,8.79,17.22,14.35,11.87,1.33,0.08,0,0.11,0,0.11,31.58
C02176,0,419014,18,48000,721,263,3.04,3.23,2.91,98.41,73.76,24.64,2.86,0.26,4.19,4,3.68,-0.24,0.26,5.5,16.54,10.91,10.36,1.35,0.98,0.32,2.42,1.73,0.69,44.93
C02213,0,879955,40,22000,1227,310,4.5,4.84,3.48,97.42,70.72,26.7,2.82,0.38,5.02,3.88,2.03,-0.25,0.38,14.12,13.39,7.43,4.64,1.42,0.17,0.17,2.56,1.69,0.87,38.51
C02235,0,31374,5,5000,24,-26,4.34,9.02,3.94,97.15,80.29,16.86,2.79,2.92,2.71,2.46,2.25,-2.92,2.92,-5.32,7.49,2.09,2.04,3.25,1.05,0,0.23,0,0.23,12.08
C02244,0,124508,10,3000,144,22,9.34,10.34,7.16,93.17,53.08,40.09,2.78,0.93,8.69,6.66,4.59,-0.92,0.93,7.52,11.16,6.12,5.96,2.33,0.09,0,2.39,0,2.39,69.03
C02246,0,583797,19,10000,671,106,1.99,3.06,1.03,99.76,66.28,33.48,2.78,1.18,1.83,0.95,0.73,-0.96,0.98,10.62,11.05,5.99,4.17,1.18,1.05,0.85,1.39,0.66,0.73,36.79
C02250,0,707730,48,20000,973,618,2.91,3.25,2.7,99.06,77.69,21.37,2.78,0.52,3.2,2.97,1.81,-0.32,0.37,30.93,13.2,7.05,6.6,1.35,1.36,0.82,1.67,0.84,0.84,65.69
C02253,0,777849,34,100000,653,493,2.04,2.11,2.04,98.42,88.88,9.54,2.77,2.98,1.37,1.37,0.74,-0.04,0.05,4.93,8.07,3.78,3.57,1.97,1.28,0.22,0.75,0,0.75,17.74
C02264,0,81687,4,3000,27,10,33.98,35.32,33.99,93.17,79.9,13.27,2.76,0.42,9.17,9.18,8.38,-0.36,0.36,3.57,3.24,1.72,0.28,0.84,0.17,0,0.41,0,0.41,8.94
C02273,0,38056,2,8000,59,-5,-4.34,-2.25,-4.34,105.57,76.66,28.91,2.75,2.62,-5.44,-5.44,-5.61,-2.62,2.62,-0.69,15.06,10.29,10.2,1.11,1.92,1.92,1.87,1.24,0.63,35.16
C02285,0,1063668,59,16000,881,286,1.75,2.81,1.8,100.88,83.81,17.08,2.74,0.7,1.16,1.19,0.97,-0.7,0.7,17.93,7.95,4.79,3.54,0.93,0.75,0.08,0.36,0.25,0.12,34.38
C02292,0,29925,4,5000,15,-26,-7.98,-5.44,-7.98,104.97,42.75,62.22,2.73,1.05,-3.28,-3.28,-3.47,-1.05,1.05,-5.25,4.93,2.1,2.07,1.9,0.69,0,1.38,0,1.38,5.3
C02293,0,30352,4,3000,30,6,0.71,1.93,0.71,100.69,63.92,36.78,2.73,1.48,0.56,0.56,0.21,-0.95,0.97,2.32,9.53,4.18,3.22,1.07,3.3,0,0.63,0,0.63,19.4
C02307,0,390264,21,6000,436,22,2.31,4.35,0.23,98.81,89.55,9.26,2.72,1.84,2.07,0.21,0.1,-1.82,1.83,3.73,10.74,6.36,6.15,1.25,0.07,0,0.85,0,0.85,69.6
C02316,0,1014331,77,40000,896,109,4.59,7.64,2.36,97.32,84.85,12.46,2.72,2.16,3.25,1.67,1.11,-1.59,2.16,2.73,8.49,3.48,2.35,1.82,1.71,1.35,2.32,1.63,0.69,4.99
C02318,0,41003,2,6500,20,7,25.18,25.38,25.18,92.79,77.71,15.08,2.71,0.08,9.84,9.84,7.24,-0.08,0.08,1.2,4.69,0.07,0.02,2.25,0,0,1.52,0,1.52,66.23
C02323,0,875271,67,45000,2601,1281,-1.7,-0.9,-1.19,99.92,71.09,28.83,2.71,6.82,-4.04,-2.83,-2.83,-1.05,1.89,28.49,28.53,16.99,10.47,2.74,0.68,0.68,1.14,0.73,0.41,95.92
C02330,0,19108,3,3000,15,-21,4.55,6.44,4.55,98.56,36.63,61.94,2.7,1.21,2.92,2.92,2.62,-1.21,1.21,-7.14,7.69,3.22,1.48,0.96,0.74,0,3.49,1.69,1.81,83.73
C02334,0,890756,38,25000,1322,1017,-1.01,-0.99,-1.81,103.8,73.45,30.35,2.7,0.1,-1.2,-2.15,-2.3,-0.03,0.03,40.69,14.26,6.02,4.14,2.78,0.41,0.13,3.12,2.31,0.81,145.98
C02367,0,416232,16,3000,327,-12,-0.59,1.04,-0.53,102,94.44,7.57,2.66,1.03,-0.37,-0.33,-0.35,-1.01,1.03,-4.3,7.55,4.55,3.9,1.45,0.39,0.1,1.01,0.21,0.8,20.06
C02401,0,3404745,130,30000,4961,3405,4.22,4.22,4.27,97.22,82.09,15.12,2.64,0.5,4.92,4.98,3.14,0.07,0.01,113.53,13.99,3.67,2.74,2.15,0.19,0.19,3.77,1.14,2.62,167.97
C02402,0,709855,74,99550,600,342,13.85,14.54,12.29,92.66,60.04,32.62,2.64,0.6,9.37,8.31,5.54,-0.29,0.47,3.44,8.12,4.89,3.12,1.34,1.01,0.2,0.71,0.33,0.38,14.34
C02417,0,762362,28,20000,705,211,1.49,1.83,0.88,98.91,91.05,7.86,2.62,2.6,1.1,0.65,0.63,-0.25,0.25,10.55,8.88,4.8,4.54,1.71,0.63,0.35,2.58,1.93,0.66,25.69
C02436,0,539999,33,40000,1366,213,0.66,2.61,0.51,97.32,69.87,27.45,2.6,3.94,1.35,1.03,0.75,-3.93,3.94,5.33,24.29,19.42,7.24,1.88,0.81,0.61,3.18,2.43,0.75,36.77
C02447,0,59327,3,1000,8,-11,-52.13,-50.53,-55.12,119.29,90.46,28.82,2.59,0.93,-17.63,-17.51,-17.61,-0.44,0.44,-11.94,1.94,0.03,0,1.12,0,0,1.68,0,1.68,4.39
C02457,0,503524,17,20000,765,93,2.77,4.75,0.21,96.81,83.79,13.01,2.58,2.41,3.37,0.25,0.22,-1.46,2.41,4.67,14.6,7.43,4.56,1.31,0.54,0.21,2.15,1.49,0.66,126.03
C02480,0,40168,4,3000,26,-29,0.69,6.89,0.69,98.35,31.64,66.71,2.56,3.85,0.36,0.36,0.2,-3.22,3.25,-9.78,6.29,2.07,2.05,2.28,0.89,0.43,0.7,0,0.7,3.06
C02498,0,236388,5,31000,177,108,11.13,11.71,12.69,95.5,77.94,17.56,2.54,0.35,6.68,7.62,5.88,-0.35,0.35,3.51,7.21,2.81,2.78,1.1,1.11,1.11,0.23,0.06,0.18,17.77
C02502,0,135527,4,10000,218,39,0.02,2.11,-1.91,99.82,89.46,10.36,2.54,2.69,0.03,-2.46,-2.53,-2.66,2.69,3.97,15.49,8.44,5.81,1.95,2.11,1.97,0.39,0.1,0.29,66.85
C02528,0,640049,40,10000,708,87,6.32,7.05,5.85,96.27,75.79,20.47,2.52,0.65,5.6,5.19,3.04,-0.62,0.65,8.79,10.63,4.03,2.83,3.19,0.66,0.02,1.01,0,1.01,72.54
C02530,0,82560,15,49400,281,102,-1.45,-1.11,-1.27,105.54,77.55,27.98,2.52,0.93,-3.95,-3.45,-3.63,0.41,0.93,2.08,32.72,23.67,16.16,1.22,2.91,0.04,0.32,0,0.32,101.74
C02533,0,94240,4,5000,37,-10,-34.94,-33.7,-34.94,113.28,72.2,41.08,2.52,0.4,-11.15,-11.15,-11.18,-0.39,0.4,-2.05,3.83,2.11,1.89,1.44,0.15,0,0.84,0,0.84,0.33
C02556,0,161724,9,20000,308,-161,-1.46,2.08,-3.37,99.34,81.3,18.04,2.51,5.4,-2.23,-5.13,-5.22,-5.39,5.4,-8.07,18.3,13.97,13.31,2.23,1.75,1.36,4.14,2.73,1.4,5.45
C02564,0,16725,4,3000,13,2,-0.41,-0.41,-2.23,102.76,47.9,54.85,2.5,0,-0.26,-1.39,-1.73,0,0,0.71,7.48,4.43,4.42,0.43,1.1,0,0.25,0,0.25,44.15
C02566,0,138528,5,10000,160,119,20.94,21.08,21.16,81.31,49.48,31.84,2.5,1.76,19.43,19.63,12.15,-0.13,0.13,11.91,11.13,7.14,7.09,0.95,0.07,0,0.73,0,0.73,60.41
C02571,0,3076756,175,48000,6724,1979,0.75,1.04,0.53,100.67,69.95,30.72,2.49,0.5,1.32,0.93,0.73,-0.35,0.5,41.24,20.98,9.09,5.13,1.08,3.15,3.15,1.9,1.42,0.48,77.69
C02576,1,1248866,65,100000,2999,316,0.37,3.14,0.44,96.4,84.86,11.54,2.48,5.36,0.72,0.84,0.83,-4.88,5.31,3.16,23.05,15.04,8.48,1.93,0.84,0.53,2.23,0.86,1.36,13.52
C02577,0,363934,13,10000,430,25,0,2.01,0.69,100.28,82.21,18.07,2.48,2.2,0,0.65,0.63,-1.9,1.91,2.57,11.37,4.06,2.98,3.66,1.09,0.75,3.78,2.98,0.8,9.34
C02581,0,1549826,65,36036,4468,2833,2.6,2.72,-0.2,95.9,81.51,14.39,2.48,0.59,5.99,-0.45,-0.61,0.17,0.28,78.62,27.68,11.15,10.95,1.62,5.36,3.29,0.75,0.37,0.38,127.45
C02589,0,925589,70,10000,1732,402,1.74,2.54,1.16,98.49,62.58,35.91,2.48,1.39,2.6,1.74,1.11,-1.14,1.21,40.26,17.97,8.66,6.07,1.93,2.69,0.95,0.67,0.12,0.56,106.85
C02602,0,5506477,238,75000,6100,1574,1.81,2.96,0.56,99.85,85.73,14.11,2.47,1.02,1.6,0.49,0.3,-0.56,1.02,20.99,10.64,4.88,4.77,1.3,1.64,1.61,2.49,1.75,0.73,32.79
C02603,0,238836,9,30000,431,229,2.29,2.94,2.32,97.95,66.32,31.64,2.47,1.2,3.31,3.36,2.3,-0.92,0.95,7.66,17.36,5.59,4.58,0.41,6.88,0,0.86,0.09,0.77,135.37
C02605,0,309617,28,15000,476,164,-2.91,-1.99,-2.91,104.92,90.24,14.68,2.47,1.13,-3.58,-3.58,-3.59,-1.09,1.13,11,14.77,5.57,4.94,3.2,3.31,1.26,2.75,1.94,0.81,57.53
C02615,0,379828,16,10000,517,37,1.71,4.35,2.04,94.42,73.26,21.15,2.46,6.18,1.86,2.22,0.72,-2.87,2.88,3.76,13.08,7.31,4.71,1.99,1.19,0.47,2.68,1.85,0.83,39.84
C02618,0,2962122,111,70000,5439,493,-0.1,0.65,0.96,101.06,83.25,17.81,2.46,1.55,-0.15,1.41,1.3,-1.11,1.11,7.04,17.63,10.47,9.31,1.18,0.59,0.31,2.34,1.51,0.84,62.03
C02627,0,711243,60,20000,1010,362,9.52,10.02,9.67,90.97,70.59,20.38,2.45,0.66,10.82,11,6.5,-0.55,0.57,18.13,13.65,10.36,9.75,1.31,0.27,0.27,1.83,1.39,0.44,9.06
C02631,0,3227396,205,330000,5488,1231,1.83,2.94,0.28,98.24,86.23,12.01,2.45,1.71,2.5,0.39,0.25,-1.12,1.51,3.73,16.33,8.38,5.24,3.71,1.65,0.82,2.64,1.89,0.74,47.57
C02637,0,45869,4,8000,86,38,0.27,0.8,0.27,101.13,81.5,19.63,2.44,0.91,0.4,0.4,-0.76,-0.79,0.8,4.84,18.16,12.28,11,0.92,0.77,0,0.15,0,0.15,109.37
C02654,0,2322534,99,15000,865,287,0.63,0.81,0.63,102.16,97.94,4.22,2.42,0.07,0.19,0.19,0.13,-0.05,0.06,19.14,3.58,1.48,1.11,1.25,0.29,0.06,0.94,0,0.94,15.63
C02658,0,44107,4,10000,32,4,19.82,21.79,12.75,89.53,63.39,26.14,2.42,1.16,11.72,7.54,5.58,-1.16,1.16,0.43,7.1,4.29,0.5,1.52,0.11,0,0.63,0,0.63,33.03
C02662,0,62527,2,12000,93,38,3.77,4.37,-1.04,97.17,59.32,37.86,2.42,0.72,4.53,-1.25,-1.55,0.2,0.72,3.2,14.42,8.79,4.17,0.98,1.38,1.38,1.49,0.27,1.22,99.21
C02676,0,187180,8,23000,238,136,2.21,2.53,2.38,99.84,73.25,26.59,2.41,0.32,2.25,2.42,1.81,-0.26,0.32,5.92,12.21,6.12,5.37,1.63,1.28,1.28,2.6,1.54,1.06,66.94
C02679,0,1303219,92,10000,1740,777,2.84,3.55,3.4,98.4,79.49,18.91,2.41,0.98,3.03,3.64,2.41,-0.74,0.76,77.78,12.82,8.22,7.08,1.54,0.19,0.03,0.65,0,0.65,53.77
C02696,0,1179684,23,10000,1307,965,3.89,3.89,4.12,98.79,83.53,15.26,2.39,0.15,3.45,3.65,2.56,1.04,0,96.59,10.64,4.63,2.32,1.6,0.07,0.07,2.51,1.32,1.19,79.43
C02710,0,1808438,38,140000,1302,706,6.19,6.51,6.18,98.58,76.03,22.55,2.38,0.24,3.56,3.56,2.35,-0.17,0.19,5.05,6.91,1.54,0.47,1.77,0.32,0.1,0.96,0,0.96,60.79
C02712,0,1072458,32,30000,1622,922,3.81,4,3.88,96.97,76.17,20.8,2.37,0.78,4.61,4.69,2.84,-0.2,0.23,30.73,14.52,6.2,3.79,2.21,2.29,1.97,3.03,2.11,0.92,86.68
C02723,0,283547,28,20000,388,126,0.35,1.31,0.35,99.32,77.71,21.6,2.36,2.66,0.38,0.38,0.33,-1.05,1.06,6.34,13.17,5.2,4.02,1.74,3.17,2.93,1.52,1.24,0.28,82.63
C02724,0,410274,22,43000,808,-36,-4.75,-2.54,-4.75,106.36,92.61,13.75,2.36,3.49,-7.49,-7.49,-7.55,-3.49,3.49,-0.84,18.91,15.39,15.26,1.47,1.22,0,2.46,1.58,0.88,19.25
C02730,0,30689,5,8000,30,1,9.29,11.45,9.29,93.16,64.62,28.54,2.36,1.74,7.46,7.46,7.28,-1.72,1.74,0.19,9.64,4.96,3.39,1.21,0.89,0,0.56,0,0.56,75.71
C02747,0,1726675,250,48000,1421,821,11.64,12.04,13.41,94.41,82.15,12.25,2.34,0.27,7.67,8.83,5.36,-0.22,0.27,17.11,7.9,3.16,3.06,1.16,0.48,0.01,1.73,1.24,0.49,53.77
C02754,1,233902,11,10000,438,-64,-5.86,-2.27,-10.66,105.74,84.29,21.45,2.34,5.39,-8.79,-15.99,-16.07,-5.39,5.39,-6.42,18,13.46,12.34,1.82,1.45,0.53,2.39,1.66,0.73,20.6
C02755,0,253030,17,50000,373,312,2.14,2.17,2.08,99.76,76.02,23.74,2.34,0.05,2.53,2.46,2.34,0.12,0.03,6.24,14.19,6.09,3.63,1.4,1.94,0.09,1.71,1.08,0.63,139.77
C02779,0,174784,5,10000,93,12,0.23,1.62,0.14,101.63,74.99,26.64,2.32,0.59,0.1,0.06,0.01,-0.47,0.59,1.28,5.11,1,0.36,1.47,1.86,1.86,0.9,0,0.9,2.2
C02786,0,54021,6,10000,69,21,-5.85,-4.86,-5.95,107.29,60.7,46.59,2.32,1.01,-5.98,-6.1,-6.2,-1,1.01,2.12,12.29,7.34,4.36,1.84,1.1,0.26,0.79,0.54,0.24,49.92
C02788,0,143531,18,10000,299,83,1.77,2.45,2.2,98.03,75.6,22.43,2.31,1.34,2.95,3.67,2.7,-1.12,1.14,8.32,20,11.99,11.4,2.96,0.65,0.39,2.37,1.81,0.57,88.47
C02790,0,1831985,67,10000,1271,775,1.98,2.26,2.21,101.05,63.34,37.71,2.31,0.16,1.1,1.23,1.01,-0.15,0.16,77.51,6.66,1.8,1.57,1.31,0.9,0.9,1.3,0.4,0.9,65.64
C02802,0,681287,32,60000,1612,572,-0.97,0.65,-1.56,99.89,72.21,27.68,2.3,4.23,-1.83,-2.96,-3.03,-2.89,3.05,9.54,22.72,5.54,3.1,0.55,12.31,8.85,2.39,2.29,0.11,104.47
C02812,0,284375,21,10000,482,79,-6.03,-5.21,-6.03,109.35,92.26,17.08,2.3,1.13,-8.18,-8.18,-8.2,-1.11,1.11,7.93,16.28,11.58,10.8,2.26,0.92,0.49,1.62,1.06,0.56,37.95
C02819,0,1121133,22,3000,401,284,9.36,9.5,9.36,99.42,74.57,24.85,2.29,0.18,2.68,2.68,1.79,-0.03,0.04,94.67,3.44,0.5,0.16,1,0.59,0.59,0.35,0,0.35,31.79
C02842,0,318957,11,4000,393,41,5.66,7.16,5.83,95.22,77.04,18.18,2.28,1.48,5.58,5.76,3.69,-1.48,1.48,10.35,11.84,5.21,3.47,1.9,1.24,0.53,2.01,0.93,1.08,50.29
C02843,0,230041,30,30000,439,221,1.05,1.86,0.66,99.44,92.92,6.52,2.28,1.24,1.61,1.01,0.69,-1.24,1.24,7.39,18.35,7.64,5.89,0.43,9.09,0,1.45,1.25,0.21,32.23
C02848,0,845492,47,50000,1810,1073,-0.43,-0.12,-0.44,101.69,80.75,20.94,2.27,1.32,-0.74,-0.76,-0.81,-0.5,0.55,21.47,20.56,12.72,10.63,2.45,2.84,0.74,1.49,0.78,0.71,57.13
C02855,0,229925,6,10000,633,307,7.39,8.06,30.26,84.17,62.98,21.19,2.26,1.82,16.27,33.01,25.7,0.64,1.48,30.72,26.43,6.51,3.84,1.43,0.74,0.74,0.58,0,0.58,146.47
C02859,0,716609,20,16000,768,280,9.7,10.15,9.87,93.45,80.92,12.53,2.25,0.48,8.32,8.47,5.2,-0.31,0.38,17.55,10.29,2.07,1.25,1.16,0.58,0,2.9,1.83,1.07,181.57
C02881,0,182501,7,10000,106,32,6.59,7.07,6.28,98.91,60.85,38.06,2.24,0.26,3.07,2.92,2.14,-0.22,0.22,3.29,5.59,0.98,0.32,0.97,0.06,0,0.96,0,0.96,61.68
C02884,0,6539312,260,40000,7251,4261,3.8,4.25,3.42,98.23,88.5,9.73,2.24,0.65,3.37,3.03,2.08,0.47,0.4,106.54,10.65,5.91,3.52,1.64,0.64,0.25,2.08,1.01,1.08,63.71
